City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
286,mawu,34.4307,104.9176,16.52000000000004,97,99,1.47,CN,1721587478
287,enriquillo,17.9,-71.2333,30.370000000000005,65,3,5.56,DO,1721587479
288,glendive,47.1053,-104.7125,32.610000000000014,24,2,1.25,US,1721587480
289,vila franca do campo,37.7167,-25.4333,25.04000000000002,73,33,2.71,PT,1721587481
290,semey,50.4111,80.2275,20.850000000000023,66,92,2.08,KZ,1721587482
291,belabo,4.9333,13.3,21.590000000000032,88,100,0.7,CM,1721587483
292,nguigmi,14.2495,13.1092,31.560000000000002,51,90,1.36,NE,1721587485
293,pokhara,28.2333,83.9833,22.660000000000025,89,100,0.52,NP,1721587141
294,kodinsk,58.6881,99.1844,16.710000000000036,96,0,1.14,RU,1721587488
295,alotau,-10.3069,150.4462,22.390000000000043,96,98,1.74,PG,1721587489
296,pedro juan caballero,-22.5472,-55.7333,28.05000000000001,23,0,3.08,PY,1721587430
297,shijiazhuang,38.0414,114.4786,29.480000000000018,84,4,0.52,CN,1721587491
298,celestun,20.8667,-90.4,32.60000000000002,60,100,4.31,MX,1721587493
299,palu,-0.8917,119.8707,24.29000000000002,97,97,1.48,ID,1721587494
300,santana,-0.0583,-51.1817,32.410000000000025,47,24,2.63,BR,1721587495
301,ubauro,28.1652,69.7289,33.55000000000001,57,100,8.15,PK,1721587496
302,kainantu,-6.2887,145.8655,15.900000000000034,99,98,1.07,PG,1721587497
303,nagqu,31.5,92.0,7.7000000000000455,93,100,1.38,CN,1721587498
304,suntar,62.1444,117.6319,16.5,58,96,2.44,RU,1721587499
305,nizhniy odes,63.6445,54.856,11.379999999999995,58,10,2.57,RU,1721587500
306,hongch'on,37.6918,127.8857,22.060000000000002,98,100,1.29,KR,1721587502
307,kodiak,57.79,-152.4072,13.32000000000005,81,98,2.48,US,1721587503
308,la sarre,48.8002,-79.1996,21.0,47,77,3.48,CA,1721587504
309,hobyo,5.3505,48.5268,24.510000000000048,85,100,12.44,SO,1721587506
310,williamsport,41.2412,-77.0011,30.610000000000014,46,100,1.79,US,1721587490
311,bikenibeu village,1.3673,173.1241,28.670000000000016,68,97,8.15,KI,1721587508
312,new plymouth,-39.0667,174.0833,9.340000000000032,100,80,2.58,NZ,1721587509
313,barranca,-10.75,-77.7667,18.710000000000036,69,17,5.25,PE,1721587511
314,puerto deseado,-47.7503,-65.8938,10.79000000000002,60,100,9.81,AR,1721587512
315,lethem,3.3803,-59.7968,28.439999999999998,75,49,1.26,GY,1721587513
316,flying fish cove,-10.4217,105.6791,26.200000000000045,67,75,10.16,CX,1721587514
317,alofi,-19.0595,-169.9187,24.610000000000014,72,44,8.56,NU,1721587515
318,salair,54.2312,85.7972,15.080000000000041,96,100,2.22,RU,1721587516
319,corbelia,-24.7989,-53.3067,23.33000000000004,42,65,0.94,BR,1721587517
320,hadibu,12.65,54.0333,26.460000000000036,80,100,10.75,YE,1721587519
321,okakarara,-20.5833,17.4333,16.920000000000016,15,45,4.32,NA,1721587520
322,severo-yeniseyskiy,60.3725,93.0408,13.980000000000018,96,20,1.36,RU,1721587521
323,bria,6.5423,21.9863,21.02000000000004,95,100,1.68,CF,1721587522
324,taoudenni,22.6783,-3.9836,42.74000000000001,7,10,3.91,ML,1721587523
325,arawa,-6.2132,155.5367,24.730000000000018,89,6,2.06,PG,1721587524
326,bengkulu,-3.8004,102.2655,24.55000000000001,91,67,1.95,ID,1721587525
327,halifax,44.6453,-63.5724,25.189999999999998,73,77,1.34,CA,1721587006
328,barrouallie,13.2333,-61.2667,26.760000000000048,74,0,5.02,VC,1721587528
329,bowen,-20.0167,148.2333,12.150000000000034,58,0,3.65,AU,1721587530
330,zelenokumsk,44.4069,43.8806,24.590000000000032,44,0,1.92,RU,1721587263
331,motygino,58.1831,94.7592,15.810000000000002,88,5,0.2,RU,1721587532
332,tamiahua,21.2667,-97.45,29.379999999999995,70,100,2.89,MX,1721587533
333,tabou,4.423,-7.3528,24.33000000000004,83,100,5.12,CI,1721587536
334,sinabang,2.4803,96.3801,27.310000000000002,81,100,2.39,ID,1721587537
335,nadi,-17.8,177.4167,21.360000000000014,88,1,1.74,FJ,1721587538
336,cabo san lucas,22.8909,-109.9124,31.210000000000036,62,2,6.58,MX,1721587365
337,xining,36.6167,101.7667,17.110000000000014,85,100,1.19,CN,1721587540
338,uvalde,29.3669,-99.767,37.450000000000045,26,100,2.07,US,1721587541
339,saudarkrokur,65.7461,-19.6394,7.010000000000048,96,100,1.98,IS,1721587543
340,metlili chaamba,32.2667,3.6333,38.02000000000004,11,4,5.82,DZ,1721587544
341,bambanglipuro,-7.95,110.2833,23.010000000000048,89,92,2.45,ID,1721587545
342,kattivakkam,13.2167,80.3167,31.74000000000001,68,100,8.2,IN,1721587546
343,minas de marcona,-15.2119,-75.1103,14.970000000000027,58,4,8.63,PE,1721587547
344,chimbarongo,-34.7,-71.05,17.170000000000016,62,0,1.74,CL,1721587548
345,kijang,35.2442,129.2139,23.150000000000034,93,0,3.48,KR,1721587549
346,inhambane,-23.865,35.3833,20.560000000000002,82,100,2.24,MZ,1721587550
347,afaahiti,-17.75,-149.2833,24.480000000000018,71,100,10.68,PF,1721587552
348,bereznik,62.8551,42.7072,14.379999999999995,61,15,2.35,RU,1721587553
349,whitby,54.4877,-0.615,18.510000000000048,68,0,1.34,GB,1721587347
350,vernon,50.2581,-119.2691,37.48000000000002,17,0,1.07,CA,1721587556
351,magistral'nyy,56.1725,107.4458,19.210000000000036,72,100,1.15,RU,1721587559
352,kalaleh,37.3807,55.4916,26.180000000000007,63,85,2.46,IR,1721587560
353,puerto el triunfo,13.2833,-88.55,30.54000000000002,69,52,3.68,SV,1721587562
354,kulhudhuffushi,6.6221,73.07,28.24000000000001,82,58,5.16,MV,1721587563
355,antonio enes,-16.2325,39.9086,22.060000000000002,73,3,3.69,MZ,1721587564
356,kristiansund,63.1115,7.732,17.850000000000023,100,100,1.46,NO,1721587565
357,las heras,-46.5419,-68.9359,8.450000000000045,73,0,10.19,AR,1721587326
358,chui,-33.6971,-53.4616,19.150000000000034,76,57,2.6,UY,1721587567
359,dunedin,-45.8742,170.5036,7.110000000000014,76,100,5.36,NZ,1721587569
360,fortuna,40.5982,-124.1573,16.629999999999995,91,100,1.79,US,1721587570
361,fort st. john,56.2499,-120.8529,25.360000000000014,50,51,3.11,CA,1721587571
362,okulovka,58.4008,33.2908,15.610000000000014,99,100,1.61,RU,1721587572
363,gagliano del capo,39.8442,18.3695,28.78000000000003,73,0,4.28,IT,1721587575
364,khandallah,-41.2467,174.7906,9.210000000000036,85,100,2.24,NZ,1721587576
365,ostroleka,53.0862,21.5757,24.25,50,48,3.6,PL,1721587577
366,mandvi,22.8333,69.3667,28.900000000000034,88,100,6.2,IN,1721587578
367,al qusayr,34.5091,36.5798,27.77000000000004,43,0,2.42,SY,1721587579
368,constantia,44.1833,28.65,24.140000000000043,71,90,3.36,RO,1721587580
369,sathupalli,17.2497,80.869,24.379999999999995,94,100,5.94,IN,1721587581
370,kailua-kona,19.6406,-155.9956,28.49000000000001,76,5,3.24,US,1721587582
371,noumea,-22.2763,166.4572,20.0,99,15,3.07,NC,1721587584
372,lakhnadon,22.6,79.6,26.75,80,100,2.25,IN,1721587585
373,novodvinsk,64.4165,40.8122,14.120000000000005,61,14,2.0,RU,1721587586
374,buala,-8.145,159.5921,26.29000000000002,85,50,3.27,SB,1721587587
375,viedma,-40.8135,-62.9967,15.379999999999995,27,8,6.71,AR,1721587313
376,gadzhiyevo,69.2551,33.3362,18.850000000000023,69,89,1.12,RU,1721587589
377,douglas,41.3,-96.167,27.600000000000023,63,55,1.34,US,1721587516
378,luanda,-8.8368,13.2343,20.160000000000025,87,0,4.81,AO,1721587591
379,qujing,25.4833,103.7833,17.49000000000001,91,89,1.97,CN,1721587593
380,rodental,50.2833,11.0667,23.58000000000004,80,42,1.54,DE,1721587594
381,carutapera,-1.195,-46.02,28.930000000000007,66,22,4.97,BR,1721587595
382,san patricio,28.017,-97.5169,33.84000000000003,50,38,4.21,US,1721587596
383,i-n-salah,27.1935,2.4607,40.03000000000003,8,0,5.63,DZ,1721587597
384,timimoun,29.2639,0.231,42.460000000000036,8,0,4.31,DZ,1721587599
385,masterton,-40.9597,175.6575,9.379999999999995,96,100,1.5,NZ,1721587601
386,belo sur tsiribihina,-19.7,44.55,20.060000000000002,82,0,2.0,MG,1721587602
387,barra de santo antonio,-9.4047,-35.5072,25.05000000000001,67,16,5.49,BR,1721587603
388,taro,-8.3862,115.28,17.83000000000004,100,70,0.73,ID,1721587604
389,acarau,-2.8856,-40.12,28.710000000000036,61,7,8.77,BR,1721587605
390,bikaner,28.0167,73.3,37.410000000000025,40,100,6.4,IN,1721587606
391,kalach,50.4258,41.0261,24.5,41,100,2.96,RU,1721587607
392,caleta de carquin,-11.0925,-77.6267,18.930000000000007,71,22,5.41,PE,1721587609
393,lompoc,34.6391,-120.4579,24.77000000000004,51,0,5.02,US,1721587610
394,walvis bay,-22.9575,14.5053,13.379999999999995,89,14,2.83,NA,1721587611
395,mogadishu,2.0371,45.3438,24.74000000000001,86,100,7.95,SO,1721587612
396,kone,-21.0595,164.8658,15.950000000000045,85,18,1.58,NC,1721587614
397,denison,33.7557,-96.5367,30.939999999999998,51,99,2.93,US,1721587519
398,nafplio,37.5683,22.8053,28.54000000000002,50,0,1.58,GR,1721587616
399,saint-pierre,-21.3393,55.4781,19.760000000000048,80,0,2.1,RE,1721587341
400,malanje,-9.5402,16.341,22.02000000000004,16,7,0.96,AO,1721587618
401,zaragoza,41.6561,-0.8773,23.600000000000023,46,100,7.15,ES,1721587619
402,eastham,41.8301,-69.9739,27.310000000000002,68,33,4.66,US,1721587566
403,arteche,12.2645,125.4048,26.25,87,100,3.38,PH,1721587622
404,modimolle,-24.7,28.4,13.740000000000009,25,100,0.53,ZA,1721587623
405,sakaraha,-22.9,44.5333,15.760000000000048,48,0,1.02,MG,1721587624
406,tazacorte,28.629,-17.9293,24.25,77,0,3.76,ES,1721587625
407,cinisi,38.1562,13.1073,30.340000000000032,50,1,4.17,IT,1721587627
408,nieuw amsterdam,5.8833,-55.0833,27.129999999999995,83,56,2.4,SR,1721587628
409,paracuru,-3.41,-39.0306,27.28000000000003,69,0,7.5,BR,1721587629
410,ganghwa-gun,37.7472,126.4856,23.410000000000025,98,100,2.08,KR,1721587630
411,were ilu,10.6,39.4333,14.160000000000025,83,37,1.71,ET,1721587631
412,montepuez,-13.1256,38.9997,18.360000000000014,60,12,3.11,MZ,1721587632
413,katsuura,35.1333,140.3,25.640000000000043,97,22,6.23,JP,1721587634
414,kerikeri,-35.2268,173.9474,12.689999999999998,86,80,3.93,NZ,1721587635
415,tinogasta,-28.0632,-67.5649,13.810000000000002,39,0,4.32,AR,1721587582
416,san andres,12.5847,-81.7006,28.660000000000025,82,90,7.13,CO,1721587381
417,narrabri,-30.3167,149.7833,3.6200000000000045,92,0,2.94,AU,1721587638
418,along,28.1667,94.7667,22.29000000000002,99,100,0.87,IN,1721587639
419,mount gambier,-37.8333,140.7667,11.730000000000018,96,66,4.48,AU,1721587640
420,al jawf,29.5,38.75,31.75,15,0,2.59,SA,1721587641
421,nizhniy kuranakh,58.8353,125.4869,13.629999999999995,90,15,1.15,RU,1721587643
422,ginir,7.1333,40.7,17.160000000000025,76,54,4.19,ET,1721587645
423,fisterra,42.9049,-9.2629,21.120000000000005,77,0,9.35,ES,1721587646
424,sao joao da barra,-21.6403,-41.0511,22.340000000000032,66,0,5.11,BR,1721587647
425,goundam,16.4145,-3.6708,35.360000000000014,33,100,2.75,ML,1721587648
426,ebon,4.582,168.6964,28.560000000000002,79,45,7.36,MH,1721587649
427,isla mujeres,21.2311,-86.731,31.760000000000048,70,99,3.11,MX,1721587650
428,mokhsogollokh,61.4681,128.9203,14.100000000000023,96,2,1.19,RU,1721587651
429,yelm,46.942,-122.606,26.58000000000004,44,77,2.23,US,1721587653
430,vikhorevka,56.1201,101.1636,19.58000000000004,73,100,1.06,RU,1721587654
431,kimbe,-5.5502,150.1429,25.360000000000014,86,97,3.88,PG,1721587655
432,tura,25.5198,90.2201,25.189999999999998,93,100,2.94,IN,1721587656
433,georgievka,49.3314,81.5761,19.07000000000005,62,99,0.47,KZ,1721587657
434,mitchell,43.7094,-98.0298,27.870000000000005,60,12,4.02,US,1721587637
435,ancud,-41.8697,-73.8203,9.79000000000002,78,43,0.84,CL,1721587659
436,malango,-2.9627,119.9001,19.600000000000023,94,100,0.53,ID,1721587661
437,luderitz,-26.6481,15.1594,14.060000000000002,75,73,4.34,NA,1721587662
438,arno,60.1167,18.6333,16.55000000000001,89,100,2.62,SE,1721587663
439,brookings,44.3114,-96.7984,27.430000000000007,67,32,1.16,US,1721587501
440,mar del plata,-38.0023,-57.5575,13.860000000000014,53,97,2.68,AR,1721587654
441,heroica ciudad de tlaxiaco,17.2667,-97.6833,20.450000000000045,71,99,1.61,MX,1721587666
442,malvan,16.0667,73.4667,27.340000000000032,85,100,8.8,IN,1721587667
443,port hedland,-20.3167,118.5667,19.120000000000005,34,4,6.17,AU,1721587668
444,vodnyy,63.5046,53.4095,11.670000000000016,58,7,1.98,RU,1721587670
445,toyooka,35.5333,134.8333,24.370000000000005,95,3,1.76,JP,1721587671
446,dryden,49.7833,-92.7503,26.80000000000001,28,14,1.55,CA,1721587672
447,yeghegnadzor,39.7639,45.3324,20.83000000000004,65,0,2.32,AM,1721587673
448,zonguldak,41.25,31.8333,19.660000000000025,86,0,0.53,TR,1721587674
449,puerto baquerizo moreno,-0.9,-89.6,21.450000000000045,78,23,7.29,EC,1721587675
450,sadjoavato,-12.6334,49.349,19.24000000000001,93,5,1.91,MG,1721587676
451,mil'kovo,55.6078,37.7956,20.910000000000025,60,100,2.48,RU,1721587677
452,cooper's town,26.8667,-77.5167,28.77000000000004,76,5,6.36,BS,1721587679
453,eydhafushi,5.1033,73.0708,28.400000000000034,79,100,3.03,MV,1721587680
454,shahrisabz,39.0578,66.8342,27.33000000000004,26,0,4.02,UZ,1721587681
455,caldas,6.0911,-75.6357,27.05000000000001,61,81,4.92,CO,1721587682
456,kokopo,-4.352,152.2633,25.160000000000025,87,65,6.21,PG,1721587683
457,baturaja,-4.1333,104.1667,22.75,93,29,1.54,ID,1721587446
458,pesqueira,-8.3578,-36.6964,21.04000000000002,60,100,6.0,BR,1721587686
459,schleswig,54.5167,9.55,22.730000000000018,96,100,5.14,DE,1721587687
460,altai,46.3722,96.2583,14.78000000000003,61,37,2.36,MN,1721587688
461,paradip garh,20.3167,86.6167,28.120000000000005,81,24,6.31,IN,1721587690
462,amos,48.5669,-78.1162,18.850000000000023,48,97,3.23,CA,1721587504
463,fort morgan,40.2503,-103.8,28.28000000000003,26,44,5.32,US,1721587692
464,sisimiut,66.9395,-53.6735,8.110000000000014,68,100,2.11,GL,1721587694
465,margate,51.3813,1.3862,21.5,71,100,2.2,GB,1721587695
466,san antonio de pale,-1.4014,5.6325,23.610000000000014,74,0,2.64,GQ,1721587696
467,sao tome,0.3365,6.7273,23.99000000000001,77,14,2.34,ST,1721587697
468,lesnoy,57.6198,63.0784,11.980000000000018,78,100,3.35,RU,1721587698
469,kidal,18.4411,1.4078,34.93000000000001,34,97,5.89,ML,1721587699
470,westport,41.1415,-73.3579,31.03000000000003,53,88,0.45,US,1721587702
471,dawesville,30.9224,-84.0091,33.660000000000025,47,100,1.91,US,1721587703
472,junnar,19.2,73.8833,22.32000000000005,96,100,6.74,IN,1721587704
473,mangrol,21.1167,70.1167,27.920000000000016,88,100,8.61,IN,1721587705
474,kahama,-3.8333,32.6,26.28000000000003,35,100,0.55,TZ,1721587706
475,nyurba,63.2842,118.3319,17.55000000000001,57,100,2.88,RU,1721587707
476,kumeny,58.1089,49.9161,13.870000000000005,74,39,4.2,RU,1721587708
477,kegeyli shahar,42.7767,59.6078,28.680000000000007,31,100,4.37,UZ,1721587710
478,boende,-0.2167,20.8667,23.79000000000002,79,71,1.27,CD,1721587711
479,prince rupert,54.3161,-130.3201,15.480000000000018,89,100,1.15,CA,1721587712
480,guarapari,-20.6667,-40.4975,22.720000000000027,72,11,3.1,BR,1721587713
481,sittwe,20.15,92.9,27.670000000000016,86,100,8.31,MM,1721587715
482,chizhou,30.6578,117.4831,27.610000000000014,74,100,1.31,CN,1721587716
483,akureyri,65.6835,-18.0878,10.100000000000023,73,100,2.52,IS,1721587717
484,zaozersk,69.4005,32.4476,18.260000000000048,75,96,1.12,RU,1721587718
485,novaci,45.1833,23.6667,20.32000000000005,76,0,3.04,RO,1721587719
486,biltine,14.5333,20.9167,31.689999999999998,52,81,3.58,TD,1721587721
487,pangody,65.85,74.4859,9.240000000000009,62,0,3.62,RU,1721587722
488,ndele,8.4109,20.6473,21.350000000000023,96,96,1.11,CF,1721587723
489,hammerfest,70.6634,23.6821,18.150000000000034,74,94,0.93,NO,1721587724
490,villa del totoral,-30.8167,-63.7167,13.230000000000018,67,97,4.59,AR,1721587725
491,namtsy,62.7161,129.6658,14.300000000000011,91,56,1.4,RU,1721587726
492,sretensk,52.2453,117.7093,14.879999999999995,72,5,1.36,RU,1721587727
493,benghazi,32.1167,20.0667,28.610000000000014,63,0,3.6,LY,1721587729
494,yukhary-dashkesan,40.4947,46.0772,15.57000000000005,87,80,1.03,AZ,1721587730
495,lashkar gah,31.5938,64.3716,32.98000000000002,12,0,1.56,AF,1721587731
496,bac lieu,9.285,105.7244,25.960000000000036,86,62,4.01,VN,1721587732
497,mims,28.6653,-80.8448,36.129999999999995,58,100,3.74,US,1721587733
498,les cayes,18.2,-73.75,29.950000000000045,74,35,5.16,HT,1721587734
499,sabang,5.8933,95.3214,28.900000000000034,78,100,7.01,ID,1721587736
500,karachi,24.9056,67.0822,30.150000000000034,79,100,5.76,PK,1721587626
501,kuta,-8.7233,115.1723,25.24000000000001,78,92,5.26,ID,1721587738
502,derzhavinsk,51.1,66.3167,22.810000000000002,53,38,3.17,KZ,1721587739
503,pallasovka,50.05,46.8833,23.620000000000005,44,22,3.73,RU,1721587740
504,tromso,69.6496,18.957,21.730000000000018,66,5,1.93,NO,1721587741
505,ulety,51.3572,112.4849,19.120000000000005,66,100,1.25,RU,1721587742
506,port isabel,26.0734,-97.2086,32.24000000000001,58,1,7.31,US,1721587500
507,porto novo,6.4965,2.6036,24.160000000000025,84,24,3.67,BJ,1721587745
508,panaba,21.2833,-88.2667,33.14000000000004,58,100,3.71,MX,1721587746
509,kisangani,0.5167,25.2,22.610000000000014,84,25,0.48,CD,1721587747
510,turtas,58.9417,69.1325,15.660000000000025,76,100,2.56,RU,1721587748
511,gebeit,21.0667,36.3167,31.29000000000002,26,100,2.55,SD,1721587749
512,mindelo,16.8901,-24.9804,25.160000000000025,72,0,8.87,CV,1721587750
513,cotonou,6.3654,2.4183,24.57000000000005,83,51,5.27,BJ,1721587751
514,nova vicosa,-17.8919,-39.3719,24.75,61,24,3.89,BR,1721587753
515,loiza,18.4313,-65.8802,32.14000000000004,72,19,6.55,PR,1721587754
516,progreso,21.2833,-89.6667,34.5,90,100,5.13,MX,1721587513
517,ust-nera,64.5667,143.2,12.629999999999995,92,100,1.4,RU,1721587756
518,nueva helvecia,-34.3,-57.2333,14.220000000000027,88,100,3.87,UY,1721587757
519,yung shue wan,22.2333,114.1167,29.82000000000005,86,96,4.8,HK,1721587758
520,trairi,-3.2778,-39.2689,27.480000000000018,68,1,6.56,BR,1721587692
521,okhotsk,59.3833,143.3,11.75,95,100,3.13,RU,1721587760
522,atherton,53.5237,-2.4935,19.30000000000001,69,33,1.47,GB,1721587762
523,lebyazh'ye,55.2689,66.4947,15.370000000000005,96,97,2.93,RU,1721587763
524,new visayas,7.5233,125.6233,24.30000000000001,92,67,1.62,PH,1721587764
525,umm kaddadah,13.6017,26.6876,30.80000000000001,48,87,6.6,SD,1721587765
526,tefe,-3.3542,-64.7114,33.31,35,96,0.46,BR,1721587766
527,cannonvale,-20.2833,148.7,14.82000000000005,59,0,6.55,AU,1721587767
528,thunder bay,48.4001,-89.3168,22.49000000000001,39,12,4.07,CA,1721587768
529,cartagena,10.3997,-75.5144,30.680000000000007,70,21,5.46,CO,1721587616
530,boundiali,9.5217,-6.4869,23.99000000000001,88,100,2.54,CI,1721587771
531,gurupa,-1.405,-51.64,34.870000000000005,35,46,1.78,BR,1721587772
532,torghay,49.6339,63.4981,26.370000000000005,35,93,1.63,KZ,1721587773
533,coos bay,43.3665,-124.2179,18.510000000000048,80,94,4.4,US,1721587774
534,mao,39.8885,4.2658,24.730000000000018,63,0,11.78,ES,1721587776
535,ambasamudram,8.7,77.4667,26.920000000000016,73,100,2.78,IN,1721587777
536,khorixas,-20.3667,14.9667,15.980000000000018,43,100,0.9,NA,1721587778
537,afgooye,2.1381,45.1212,23.980000000000018,85,100,7.64,SO,1721587779
538,algarrobo,10.1869,-74.5753,38.84000000000003,32,6,2.37,CO,1721587780
539,ribera,37.4984,13.2642,30.32000000000005,38,5,1.97,IT,1721587781
540,kandahar,31.0,65.75,30.5,12,67,3.78,AF,1721587782
541,burang,30.25,81.1667,11.150000000000034,85,100,2.43,CN,1721587784
542,muisne,0.6,-80.0333,24.460000000000036,82,99,6.68,EC,1721587785
543,shohimardon,39.9839,71.8028,23.129999999999995,51,100,1.63,UZ,1721587786
544,lucapa,-8.4192,20.7447,23.75,19,13,1.47,AO,1721587787
545,pokrovsk,48.282,37.1758,26.0,29,100,3.26,UA,1721587788
546,tobruk,32.0836,23.9764,27.25,84,0,4.62,LY,1721587789
547,juan griego,11.0817,-63.9655,32.05000000000001,54,1,5.72,VE,1721587790
548,rosetta,31.4044,30.4164,27.80000000000001,78,0,4.54,EG,1721587791
549,three points,32.0767,-111.3137,37.400000000000034,33,27,1.15,US,1721587793
550,labytnangi,66.6572,66.4183,10.0,68,63,4.35,RU,1721587794
551,baragaon,25.4333,82.8167,33.47000000000003,55,100,4.99,IN,1721587795
552,jijiga,9.35,42.8,19.400000000000034,80,100,3.61,ET,1721587796
553,jiutai,44.1525,125.8328,22.08000000000004,98,100,2.32,CN,1721587797
554,mogocha,53.7333,119.7667,12.230000000000018,89,10,1.23,RU,1721587798
555,ixtapa,20.7,-105.2,30.680000000000007,69,76,1.34,MX,1721587799
556,tateyama,34.9833,139.8667,27.28000000000003,94,10,6.9,JP,1721587801
557,ankazobe,-18.3167,47.1167,13.460000000000036,56,35,2.51,MG,1721587802
558,migori,-1.0634,34.4731,19.390000000000043,82,85,0.77,KE,1721587803
559,torata,-17.0769,-70.8433,19.27000000000004,24,0,4.39,PE,1721587804
560,barcelos,41.5388,-8.6151,28.840000000000032,65,0,3.31,PT,1721587785
561,guiuan,11.0333,125.7247,28.980000000000018,76,100,6.36,PH,1721587806
562,beledweyne,4.7358,45.2036,25.920000000000016,59,100,10.29,SO,1721587807
563,shasta lake,40.6804,-122.3708,37.64000000000004,31,0,2.71,US,1721587809
564,bhudgaon,16.9,74.6,22.660000000000025,92,100,6.95,IN,1721587810
565,freetown,8.484,-13.2299,24.110000000000014,94,100,3.42,SL,1721587811
566,kuzhithurai,8.3167,77.1833,25.810000000000002,99,100,2.41,IN,1721587812
567,tucuma,-0.1833,-50.05,31.83000000000004,54,14,4.45,BR,1721587791
568,vale da amoreira,39.0697,-7.6985,29.090000000000032,29,0,6.23,PT,1721587814
569,tvoroyri,61.5556,-6.8111,10.950000000000045,89,53,9.82,FO,1721587815
570,sao miguel,-5.4667,-35.3667,25.82000000000005,76,15,7.78,BR,1721587817
571,orai,25.9833,79.4667,33.120000000000005,54,100,5.38,IN,1721587819
572,mstsislaw,54.0192,31.7257,16.5,83,5,1.0,BY,1721587820
573,monmouth,40.3001,-74.1663,31.870000000000005,60,100,4.5,US,1721587821
574,yorkton,51.2167,-102.4677,29.120000000000005,50,22,2.2,CA,1721587823
575,vanino,49.0869,140.2543,15.29000000000002,99,100,1.43,RU,1721587825
576,ayaviri,-14.8864,-70.5889,16.110000000000014,14,5,4.33,PE,1721587826
577,gorontalo,0.5412,123.0595,24.879999999999995,89,99,2.22,ID,1721587827
